x1,x2,label
0.437075,0.892625,0
0.04215,0.50765,0
0.7558,0.0115875,1
0.61065,0.710875,0
0.7114,0.478275,0
0.6607,0.627325,0
0.476775,0.1904,1
0.550275,0.11875,1
0.48585,0.847325,0
0.44805,0.882825,0
0.05025,0.53975,0
0.322775,0.976775,0
0.1322,0.7644,0
0.194125,0.88825,0
0.965,0.520925,1
0.435325,0.23525,1
0.42545,0.902725,0
0.101175,0.70235,0
0.52,0.14705,1
0.864225,0.228425,1
0.767275,0.034525,1
0.446575,0.22275,1
0.208975,0.91795,0
0.772225,0.044425,1
0.965275,0.522075,1
0.52475,0.1425,1
0.591775,0.0828875,1
0.08015,0.6547,0
0.569675,0.759175,0
0.675575,0.586975,0
0.78865,0.0772875,1
0.41395,0.912425,0
0.4913,0.841975,0
0.77495,0.049875,1
0.5185,0.1485,1
0.74725,0.345025,0
0.764725,0.0294375,1
0.118525,0.73705,0
0.90385,0.307675,1
0.322175,0.4194,1
0.112575,0.72515,0
0.9798,0.581425,1
0.4402,0.2298,1
0.176675,0.85335,0
0.81525,0.130475,1
0.503,0.1637,1
0.913325,0.326625,1
0.31715,0.9797875,0
0.3485,0.349,1
0.174525,0.84905,0
0.5565,0.773925,0
0.3338,0.3874,1
0.537925,0.794125,0
0.859975,0.219925,1
0.050825,0.542,0
0.1333,0.7666,0
0.7111,0.479275,0
0.635375,0.0495875,1
0.092125,0.68425,0
0.343625,0.964475,0
0.0775,0.64475,0
0.24435,0.9886875,0
0.0343,0.47615,0
0.719,0.0050875,1
0.79145,0.0828875,1
0.430925,0.2402,1
0.803725,0.107425,1
0.0252,0.4391,0
0.980975,0.586275,1
0.14635,0.7927,0
0.7028,0.506125,0
0.84115,0.182275,1
0.0424,0.50865,0
0.989675,0.622675,1
0.786475,0.072925,1
0.912375,0.324725,1
0.880725,0.261425,1
0.86545,0.230875,1
0.38945,0.28905,1
0.76925,0.0384875,1
0.034725,0.47785,0
0.2602,0.6246,1
0.304575,0.47105,1
0.57595,0.752025,0
0.62435,0.693825,0
0.409775,0.915875,0
0.251175,0.66175,1
0.6951,0.530075,0
0.021225,0.42275,0
0.083125,0.66585,0
0.9341,0.399325,1
0.11965,0.7393,0
0.64955,0.655975,0
0.351125,0.959625,0
0.269275,0.5897,1
0.77055,0.041075,1
0.222975,0.9459375,0
0.5171,0.14985,1
0.55545,0.775075,0
0.8131,0.126175,1
0.99815,0.658725,1
0.8771,0.254175,1
0.888775,0.277525,1
0.972725,0.552325,1
0.707,0.492725,0
0.445625,0.2238,1
0.763325,0.0266375,1
0.8992,0.298375,1
0.282625,0.54195,1
0.0189,0.41315,0
0.03165,0.46545,0
0.654925,0.642325,0
0.062,0.5856,0
0.91675,0.333625,1
0.3491,0.3475,1
0.0298,0.4579,0
0.1292,0.7584,0
0.666925,0.610725,0
0.032,0.46685,0
0.07645,0.64075,0
0.37705,0.941475,0
0.573325,0.755025,0
0.151875,0.80375,0
0.275175,0.5681,1
0.025925,0.4421,0
0.231475,0.9629375,0
0.2393,0.9785875,0
0.200875,0.90175,0
0.920625,0.348125,1
0.493725,0.1729875,1
0.383075,0.936975,0
0.686175,0.556675,0
0.849425,0.198825,1
0.39805,0.2786,1
0.3676,0.3165,1
0.593525,0.731525,0
0.64045,0.673075,0
0.772125,0.044225,1
0.52765,0.13975,1
0.184425,0.86885,0
0.0964,0.6928,0
0.687,0.554325,0
0.40405,0.2714,1
0.2963,0.4968,1
0.37565,0.30625,1
0.8332,0.166375,1
0.02685,0.4459,0
0.914475,0.328925,1
0.781675,0.063325,1
0.445025,0.22445,1
0.59175,0.733625,0
0.4845,0.848625,0
0.6087,0.713275,0
0.7515,0.0029875,1
0.4976,0.1691,1
0.189125,0.87825,0
0.122075,0.74415,0
0.2806,0.54895,1
0.11205,0.7241,0
0.04225,0.50805,0
0.7872,0.074375,1
0.523775,0.809075,0
0.02415,0.4348,0
0.358825,0.32795,1
0.112525,0.72505,0
0.453325,0.878025,0
0.496225,0.837125,0
0.812125,0.124225,1
0.856125,0.212225,1
0.364075,0.9508375,0
0.109825,0.71965,0
0.154125,0.80825,0
0.8684,0.236775,1
0.762275,0.024525,1
0.3131,0.4455,1
0.894625,0.289225,1
0.777325,0.0546375,1
0.68195,0.568975,0
0.86695,0.233875,1
0.831275,0.162525,1
0.293,0.5074,1
0.4989,0.1678,1
0.558825,0.771325,0
0.289575,0.9920875,0
0.824125,0.148225,1
0.7662,0.032375,1
0.444425,0.886075,0
0.523425,0.809425,0
0.4261,0.2457,1
0.221825,0.9436375,0
0.58695,0.739275,0
0.6988,0.518675,0
0.502325,0.831025,0
0.844275,0.188525,1
0.8225,0.144975,1
0.992625,0.635125,1
0.116475,0.73295,0
0.9877,0.614325,1
0.67395,0.591525,0
0.999825,0.665925,1
0.12495,0.7499,0
0.830075,0.160125,1
0.86075,0.221475,1
0.176925,0.85385,0
0.199275,0.89855,0
0.623425,0.694975,0
0.591325,0.08325,1
0.005725,0.3578,0
0.5762,0.751725,0
0.2343,0.9685875,0
0.594275,0.08085,1
0.22295,0.9459,0
0.249825,0.9996375,0
0.724,0.434975,0
0.76795,0.035875,1
0.87075,0.241475,1
0.3848,0.935675,0
0.545375,0.1232,1
0.115975,0.73195,0
0.70635,0.494825,0
0.3793,0.30165,1
0.67035,0.601425,0
0.548475,0.782725,0
0.75155,0.0030875,1
0.06855,0.61075,0
0.33525,0.9696375,0
0.9643,0.518125,1
0.4836,0.18335,1
0.026925,0.4462,0
0.62765,0.689625,0
0.814025,0.128025,1
0.21325,0.9265,0
0.953725,0.475875,1
0.044175,0.5157,0
0.259725,0.6265,1
0.124575,0.74915,0
0.067125,0.6053,0
0.0629,0.58905,0
0.1354,0.7708,0
0.5115,0.821725,0
0.5922,0.0825375,1
0.775475,0.050925,1
0.284,0.53725,1
0.364475,0.32055,1
0.55905,0.771075,0
0.034275,0.47605,0
0.97475,0.560625,1
0.357775,0.9551875,0
0.1699,0.8398,0
0.59825,0.725925,0
0.820525,0.141025,1
0.1106,0.7212,0
0.123275,0.74655,0
0.324875,0.9756375,0
0.61355,0.707325,0
0.560975,0.10915,1
0.44585,0.22355,1
0.674875,0.02455,1
0.764825,0.0296375,1
0.918175,0.338975,1
0.251075,0.66215,1
0.01205,0.38455,0
0.4486,0.882325,0
0.88085,0.261675,1
0.48155,0.18545,1
0.899875,0.299725,1
0.934725,0.401725,1
0.902025,0.304025,1
0.11125,0.7225,0
0.40955,0.916075,0
0.9969,0.653325,1
0.688375,0.550225,0
0.05715,0.56675,0
0.0497,0.5376,0
0.47945,0.853525,0
0.176125,0.85225,0
0.25105,0.66225,1
0.17445,0.8489,0
0.459375,0.872475,0
0.323075,0.4169,1
0.84595,0.191875,1
0.60625,0.716275,0
0.0635,0.59135,0
0.228375,0.95675,0
0.135075,0.77015,0
0.240175,0.9803375,0
0.0982,0.6964,0
0.35725,0.33,1
0.154625,0.80925,0
0.790225,0.080425,1
0.734075,0.397825,0
0.621575,0.697325,0
0.203575,0.90715,0
0.86955,0.239075,1
0.309475,0.9836375,0
0.703525,0.503825,0
0.54605,0.785375,0
0.16015,0.8203,0
0.2929,0.5077,1
0.53515,0.797075,0
0.111175,0.72235,0
0.77585,0.0516875,1
0.33025,0.9725875,0
0.1413,0.7825875,0
0.69275,0.0153375,1
0.687825,0.551875,0
0.2339,0.9677875,0
0.24925,0.9984875,0
0.6133,0.707625,0
0.18695,0.8739,0
0.212775,0.92555,0
0.75875,0.0174875,1
0.583975,0.08935,1
0.35015,0.9602875,0
0.66215,0.623525,0
0.14575,0.7915,0
0.7106,0.0078875,1
0.587375,0.738775,0
0.744975,0.354575,0
0.5791,0.09345,1
0.388725,0.28995,1
0.3371,0.3786,1
0.872675,0.245325,1
0.419525,0.25325,1
0.3636,0.3217,1
0.1519,0.8038,0
0.6365,0.678225,0
0.535275,0.13255,1
0.0626,0.5879,0
0.489,0.1777875,1
0.810875,0.121725,1
0.840875,0.181725,1
0.001725,0.3407,0
0.29855,0.4897,1
0.486875,0.846325,0
0.8532,0.206375,1
0.8053,0.110575,1
0.0621,0.58595,0
0.11485,0.7297,0
0.02705,0.4467,0
0.1612,0.8224,0
0.259075,0.6291,1
0.202675,0.90535,0
0.917775,0.337475,1
0.398375,0.2782,1
0.30715,0.984725,0
0.095475,0.69095,0
0.923375,0.358525,1
0.211225,0.92245,0
0.059775,0.57695,0
0.5013,0.1654,1
0.640925,0.0457375,1
0.89695,0.293875,1
0.4991,0.1676,1
0.6368,0.0486,1
0.70955,0.484375,0
0.03785,0.49045,0
0.016975,0.40515,0
0.614375,0.0649875,1
0.97605,0.565925,1
0.64785,0.660275,0
0.2373,0.9745875,0
0.262925,0.61385,1
0.5429,0.788775,0
0.809375,0.118725,1
0.2394,0.9787875,0
0.7972,0.094375,1
0.118325,0.73665,0
0.69655,0.525625,0
0.25305,0.6538,1
0.8123,0.124575,1
0.43605,0.893525,0
0.197025,0.89405,0
0.80015,0.100275,1
0.3713,0.945675,0
0.192275,0.88455,0
0.976225,0.566675,1
0.18275,0.8655,0
0.250475,0.66475,1
0.657575,0.635475,0
0.9228,0.356325,1
0.755125,0.0102375,1
0.084225,0.66845,0
0.016725,0.4041,0
0.296375,0.4966,1
0.575975,0.0961,1
0.54105,0.790775,0
0.926525,0.370425,1
0.743325,0.361375,0
0.4021,0.922125,0
0.37835,0.30285,1
0.10215,0.7043,0
0.323125,0.4167,1
0.9875,0.613525,1
0.624375,0.693775,0
0.174025,0.84805,0
0.368225,0.3157,1
0.83135,0.162675,1
0.868275,0.236525,1
0.405525,0.26965,1
0.06205,0.58575,0
0.15815,0.8163,0
0.40485,0.27045,1
0.1434,0.7868,0
0.150775,0.80155,0
0.254225,0.6489,1
0.032025,0.46695,0
0.3429,0.964925,0
0.631925,0.0520375,1
0.2091,0.9182,0
0.5894,0.08485,1
0.80835,0.116675,1
0.6283,0.0546375,1
0.931575,0.389675,1
0.6548,0.642625,0
0.342925,0.36335,1
0.63255,0.0515875,1
0.45085,0.880275,0
0.41135,0.26275,1
0.963675,0.515625,1
0.776475,0.052925,1
0.507525,0.825775,0
0.862225,0.224425,1
0.765775,0.0315375,1
0.730725,0.410425,0
0.87495,0.249875,1
0.4883,0.844925,0
0.15915,0.8183,0
0.514325,0.15255,1
0.90875,0.317475,1
0.022025,0.42605,0
0.405275,0.26995,1
0.924125,0.361325,1
0.917225,0.335425,1
0.159725,0.81945,0
0.926225,0.369275,1
0.325375,0.4104,1
0.25415,0.6492,1
0.30665,0.46475,1
0.496575,0.836775,0
0.238675,0.9773375,0
0.329125,0.9732375,0
0.212475,0.92495,0
0.1877,0.8754,0
0.9054,0.310775,1
0.08415,0.6683,0
0.044925,0.5187,0
0.2219,0.9437875,0
0.76605,0.0320875,1
0.255675,0.6429,1
0.9499,0.460775,1
0.733625,0.399475,0
0.966025,0.525075,1
0.6992,0.517475,0
0.750825,0.0016375,1
0.8726,0.245175,1
0.90535,0.310675,1
0.098975,0.69795,0
0.730425,0.411525,0
0.135925,0.77185,0
0.5203,0.812675,0
0.382325,0.29785,1
0.402525,0.921775,0
0.340775,0.36895,1
0.571825,0.756725,0
0.145475,0.79095,0
0.92255,0.355375,1
0.827225,0.154425,1
0.467025,0.20065,1
0.70195,0.508825,0
0.940875,0.425475,1
0.797325,0.0946375,1
0.446775,0.883975,0
0.492225,0.841075,0
0.788025,0.076025,1
0.92605,0.368625,1
0.067475,0.60665,0
0.663925,0.618725,0
0.5496,0.11935,1
0.308275,0.4598,1
0.47655,0.19065,1
0.654375,0.0368375,1
0.251525,0.66025,1
0.368025,0.948025,0
0.913875,0.327725,1
0.3959,0.927075,0
0.94915,0.457825,1
0.1624,0.8248,0
0.133625,0.76725,0
0.1425,0.785,0
0.625075,0.057,1
0.47035,0.19715,1
0.2403,0.9806,0
0.272275,0.57865,1
0.818425,0.136825,1
0.04935,0.5362,0
0.64585,0.665225,0
0.365,0.950175,0
0.180425,0.86085,0
0.358225,0.954875,0
0.056325,0.56355,0
0.959875,0.500375,1
0.300025,0.9879375,0
0.37935,0.939775,0
0.199675,0.89935,0
0.4944,0.838925,0
0.239875,0.9797375,0
0.285075,0.5336,1
0.275075,0.56845,1
0.811475,0.122925,1
0.597825,0.726425,0
0.524375,0.1428375,1
0.521375,0.811575,0
0.978925,0.577775,1
0.046,0.52295,0
0.6049,0.0723375,1
0.193475,0.88695,0
0.284475,0.53565,1
0.265025,0.60575,1
0.281475,0.5459,1
0.13605,0.7721,0
0.0808,0.65715,0
0.4228,0.904975,0
0.657025,0.636875,0
0.028925,0.45435,0
0.56575,0.10495,1
0.700725,0.512725,0
0.04485,0.5184,0
0.618,0.06225,1
0.149425,0.79885,0
0.946925,0.449075,1
0.1628,0.8256,0
0.691275,0.01605,1
0.749,0.337625,0
0.01665,0.40375,0
0.32845,0.40195,1
0.504725,0.162,1
0.263675,0.611,1
0.529875,0.802675,0
0.732775,0.402725,0
0.5412,0.12705,1
0.741725,0.367825,0
0.08665,0.6733,0
0.8643,0.228575,1
0.855975,0.211925,1
0.158625,0.81725,0
0.579075,0.748425,0
0.98265,0.593225,1
0.0574,0.56775,0
0.543875,0.787725,0
0.36805,0.31595,1
0.965825,0.524275,1
0.76885,0.0376875,1
0.9016,0.303175,1
0.3391,0.3733,1
0.724125,0.434475,0
0.050025,0.53885,0
0.855325,0.210625,1
0.66635,0.612275,0
0.4139,0.912475,0
0.397325,0.27945,1
0.27665,0.5629,1
0.051625,0.54515,0
0.48,0.18705,1
0.0956,0.6912,0
0.28345,0.5392,1
0.4782,0.854725,0
0.727125,0.423675,0
0.866175,0.232325,1
0.968625,0.535625,1
0.46785,0.1998,1
0.365475,0.31925,1
0.1947,0.8894,0
0.251975,0.6583,1
0.261925,0.61785,1
0.305225,0.9856375,0
0.9898,0.623175,1
0.557875,0.1119,1
0.58125,0.745925,0
0.6579,0.634625,0
0.86045,0.220875,1
0.8763,0.252575,1
0.185675,0.87135,0
0.6945,0.531925,0
0.5122,0.8210375,0
0.46995,0.862575,0
0.441175,0.888975,0
0.62155,0.0595875,1
0.081225,0.6587,0
0.00205,0.34205,0
0.68235,0.567825,0
0.2927,0.5084,1
0.5371,0.13085,1
0.709425,0.484775,0
0.190325,0.88065,0
0.170575,0.84115,0
0.44905,0.881925,0
0.109175,0.71835,0
0.64725,0.661775,0
0.0434,0.51265,0
0.135875,0.77175,0
0.520275,0.1468,1
0.646775,0.0417875,1
0.054575,0.5567,0
0.81485,0.129675,1
0.94465,0.440175,1
0.592125,0.0826,1
0.177425,0.85485,0
0.082225,0.66245,0
0.944975,0.441475,1
0.484575,0.18235,1
0.702425,0.507325,0
0.3437,0.9644375,0
0.819325,0.138625,1
0.9862,0.608075,1
0.422425,0.2499,1
0.344525,0.3592,1
0.3282,0.4026,1
0.9785,0.576025,1
0.4781,0.854825,0
0.026125,0.4429,0
0.408275,0.2664,1
0.883325,0.266625,1
0.53175,0.800675,0
0.946525,0.447525,1
0.506275,0.16045,1
0.99535,0.646725,1
0.8476,0.195175,1
0.99845,0.659975,1
0.195525,0.89105,0
0.337075,0.9685375,0
0.818925,0.137825,1
0.035075,0.4793,0
0.976575,0.568075,1
0.308525,0.984075,0
0.82505,0.150075,1
0.2281,0.9562,0
0.07415,0.63205,0
0.2037,0.9074,0
0.91045,0.320875,1
0.686975,0.0181375,1
0.516775,0.816325,0
0.596325,0.728225,0
0.46295,0.205,1
0.73565,0.391725,0
0.6222,0.696525,0
0.313975,0.44295,1
0.27745,0.56,1
0.83885,0.177675,1
0.33775,0.3769,1
0.32305,0.9766375,0
0.395525,0.28165,1
0.2528,0.65485,1
0.793575,0.087125,1
0.722075,0.441775,0
0.974175,0.558225,1
0.7571,0.0141875,1
0.74825,0.340875,0
0.994925,0.644925,1
0.187325,0.87465,0
0.4385,0.2317,1
0.15105,0.8021,0
0.651125,0.652025,0
0.294375,0.503,1
0.72725,0.423225,0
0.5158,0.817325,0
0.6858,0.0187375,1
0.513475,0.819725,0
0.667325,0.609675,0
0.98125,0.587425,1
0.4439,0.2257,1
0.652725,0.0379,1
0.438475,0.891375,0
0.372275,0.944975,0
0.327725,0.9740375,0
0.592,0.0826875,1
0.38665,0.2925,1
0.406075,0.269,1
0.607875,0.714275,0
0.467475,0.864925,0
0.189475,0.87895,0
0.388275,0.2905,1
0.60535,0.072,1
0.902375,0.304725,1
0.726325,0.0030875,1
0.82545,0.150875,1
0.461225,0.20685,1
0.8954,0.290775,1
0.349675,0.960575,0
0.746775,0.347075,0
0.9204,0.347325,1
0.852075,0.204125,1
0.95785,0.492275,1
0.10035,0.7007,0
0.041375,0.50455,0
0.02905,0.45485,0
0.68225,0.568125,0
0.406675,0.918425,0
0.896125,0.292225,1
0.338025,0.37615,1
0.60315,0.720025,0
0.018875,0.413,0
0.62565,0.692175,0
0.3013,0.9873875,0
0.79675,0.093475,1
0.945375,0.443025,1
0.20855,0.9171,0
0.47405,0.19325,1
0.384625,0.295,1
0.6477,0.660675,0
0.6106,0.0679,1
0.942175,0.430525,1
0.210825,0.92165,0
0.702275,0.507825,0
0.142425,0.78485,0
0.5116,0.821625,0
0.343325,0.3623,1
0.956525,0.486975,1
0.372425,0.9448875,0
0.36825,0.947875,0
0.024925,0.438,0
0.48655,0.1803,1
0.136375,0.77275,0
0.872975,0.245925,1
0.101025,0.70205,0
0.49535,0.837975,0
0.01275,0.38745,0
0.27185,0.5802,1
0.7027,0.506425,0
0.4238,0.904125,0
0.05385,0.5539,0
0.310375,0.4535,1
0.1263,0.7526,0
0.57725,0.750525,0
0.926775,0.371375,1
0.751825,0.0036375,1
0.51735,0.815725,0
0.06155,0.58385,0
0.790375,0.080725,1
0.209825,0.91965,0
0.709125,0.485825,0
0.695625,0.528475,0
0.936725,0.409425,1
0.37515,0.9428875,0
0.2352,0.9703875,0
0.49625,0.17045,1
0.34405,0.3604,1
0.0603,0.579,0
0.8101,0.120175,1
0.663,0.621225,0
0.59575,0.07965,1
0.7568,0.0135875,1
0.565075,0.10555,1
0.346775,0.35345,1
0.42665,0.24505,1
0.88355,0.267075,1
0.1484,0.7968,0
0.08485,0.6697,0
0.2683,0.59335,1
0.500925,0.832425,0
0.56215,0.767625,0
0.0238,0.43335,0
0.12985,0.7597,0
0.6851,0.0190875,1
0.089425,0.67885,0
0.66375,0.619225,0
0.88395,0.267875,1
0.55105,0.11805,1
0.23825,0.9764875,0
0.828525,0.157025,1
0.9342,0.399725,1
0.9637,0.515725,1
0.8257,0.151375,1
0.59595,0.0794875,1
0.95545,0.482725,1
0.10435,0.7087,0
0.684225,0.0195375,1
0.24055,0.9810875,0
0.355675,0.3321,1
0.09035,0.6807,0
0.845625,0.1912375,1
0.353675,0.336,1
0.965925,0.524675,1
0.591875,0.0827875,1
0.61265,0.708425,0
0.175425,0.85085,0
0.661,0.626525,0
0.312175,0.4482,1
0.989475,0.621825,1
0.040925,0.50275,0
0.683025,0.565875,0
0.181375,0.86275,0
0.987725,0.614425,1
0.929925,0.383375,1
0.298075,0.4912,1
0.5794,0.0932,1
0.454825,0.21375,1
0.113275,0.72655,0
0.626625,0.690925,0
0.225775,0.95155,0
0.71325,0.472075,0
0.35065,0.3436,1
0.50765,0.1591,1
0.911425,0.322825,1
0.83065,0.161275,1
0.62025,0.698975,0
0.882725,0.265425,1
0.7583,0.0165875,1
0.103225,0.70645,0
0.78075,0.0614875,1
0.767225,0.0344375,1
0.516675,0.816425,0
0.0021,0.3423,0
0.8613,0.222575,1
0.8644,0.228775,1
0.626575,0.0559,1
0.144275,0.78855,0
0.4059,0.2692,1
0.671125,0.599325,0
0.109975,0.71995,0
0.708,0.489425,0
0.0582,0.57085,0
0.724675,0.432525,0
0.754225,0.0084375,1
0.752125,0.0042375,1
0.399175,0.924475,0
0.13855,0.7771,0
0.173675,0.84735,0
0.4805,0.18655,1
0.787525,0.075025,1
0.52455,0.1427,1
0.611225,0.710175,0
0.80765,0.115275,1
0.533525,0.1342,1
0.413675,0.26005,1
0.2671,0.59785,1
0.725175,0.430775,0
0.51975,0.1473,1
0.926725,0.371175,1
0.657625,0.635375,0
0.30005,0.485,1
0.79965,0.099275,1
0.548075,0.12075,1
0.427825,0.900675,0
0.34745,0.962025,0
0.358025,0.329,1
0.469625,0.1979,1
0.394425,0.928225,0
0.837275,0.174525,1
0.862625,0.225225,1
0.55425,0.11515,1
0.05805,0.57025,0
0.9905,0.626125,1
0.060975,0.5816,0
0.700875,0.512225,0
0.724875,0.431775,0
0.212825,0.92565,0
0.9577,0.491675,1
0.9337,0.397775,1
0.656325,0.0355875,1
0.7549,0.0097875,1
0.813825,0.127625,1
0.258175,0.6327,1
0.976275,0.566875,1
0.24535,0.9906875,0
0.9514,0.466675,1
0.2605,0.6234,1
0.995575,0.647675,1
0.501025,0.832325,0
0.7096,0.484175,0
0.2899,0.51755,1
0.349475,0.3466,1
0.34785,0.9617875,0
0.30415,0.47235,1
0.798,0.095975,1
0.42615,0.902125,0
0.344175,0.964125,0
0.32555,0.40995,1
0.978775,0.577175,1
0.320825,0.4232,1
0.173125,0.84625,0
0.3143,0.44195,1
